popularity,vote_count_x,vote_average_x,release_date,original_language_x,genre_ids,belongs_to_collection,budget,production_companies,production_countries,revenue,day_of_week,month,quarter,en_int_lang,collection
0.6,0.0,0.0,2018-11-24,pt,Documentary|,na,0.0,na,PT,0.0,5,11,4,int,Collection
1.117,0.0,0.0,2018-05-17,en,Documentary|,na,0.0,Camp4 Collective,na,0.0,3,5,2,en,Collection
1.127,0.0,0.0,2018-10-23,es,Comedy|,na,0.0,ESCAC Films,ES,0.0,1,10,4,int,Collection
0.6,0.0,0.0,2018-10-21,es,Documentary|,na,0.0,Gris Medio,na,0.0,6,10,4,int,Collection
0.6,0.0,0.0,2018-10-22,en,Drama|,na,0.0,na,na,0.0,0,10,4,en,Collection
0.6,0.0,0.0,2018-10-22,es,Horror|Comedy|,na,0.0,na,na,0.0,0,10,4,int,Collection
0.873,0.0,0.0,2018-09-02,de,na|,na,0.0,na,na,0.0,6,9,3,int,Collection
0.6,0.0,0.0,2018-01-14,de,na|,na,0.0,na,na,0.0,6,1,1,int,Collection
0.6,0.0,0.0,2018-09-14,en,Drama|,na,0.0,na,AU,0.0,4,9,3,en,Collection
0.6,0.0,0.0,2018-09-15,en,Horror|Comedy|,na,0.0,na,AU,0.0,5,9,3,en,Collection
0.616,0.0,0.0,2018-04-06,gu,Drama|,na,0.0,na,IN,0.0,4,4,2,int,Collection
0.6,0.0,0.0,2018-12-14,en,na|,na,0.0,na,na,0.0,4,12,4,en,Collection
0.6,0.0,0.0,2018-10-12,ja,Animation|Drama|,na,0.0,Closing Remarks,JP,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-05-14,gl,na|,na,0.0,na,na,0.0,0,5,2,int,Collection
0.617,0.0,0.0,2018-05-16,gl,Documentary|,na,0.0,na,na,0.0,2,5,2,int,Collection
0.6,0.0,0.0,2018-09-17,en,na|,na,0.0,na,na,0.0,0,9,3,en,Collection
0.6,0.0,0.0,2018-09-15,en,Horror|Action|Mystery|,na,114.0,na,FI,0.0,5,9,3,en,Collection
0.6,0.0,0.0,2018-10-13,en,na|,na,0.0,na,na,0.0,5,10,4,en,Collection
0.6,0.0,0.0,2018-12-14,en,na|,na,0.0,na,na,0.0,4,12,4,en,Collection
1.1320000000000001,0.0,0.0,2018-10-11,en,na|,na,0.0,na,na,0.0,3,10,4,en,Collection
0.687,0.0,0.0,2018-10-10,en,na|,na,0.0,na,na,0.0,2,10,4,en,Collection
0.6,0.0,0.0,2018-01-01,pt,Documentary|Music|,na,0.0,na,BR,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-01-01,pt,Documentary|Music|,na,0.0,Ira Filmes,BR,0.0,0,1,1,int,Collection
0.877,0.0,0.0,2018-10-26,ca,Drama|,na,0.0,DE-DE-EMA Visual,ES,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-04-13,en,na|,na,0.0,na,na,0.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-06-23,vi,na|,na,0.0,na,na,0.0,5,6,2,int,Collection
0.6,0.0,0.0,2018-12-07,en,na|,na,0.0,na,na,0.0,4,12,4,en,Collection
0.6,0.0,0.0,2018-10-01,en,Animation|Documentary|,na,0.0,na,BR,0.0,0,10,4,en,Collection
0.6,0.0,0.0,2018-06-01,en,Animation|Documentary|,na,0.0,na,BR,0.0,4,6,2,en,Collection
0.6,0.0,0.0,2018-08-26,en,na|,na,0.0,na,na,0.0,6,8,3,en,Collection
0.875,0.0,0.0,2018-09-30,en,Documentary|,na,0.0,na,DE,0.0,6,9,3,en,Collection
0.6,0.0,0.0,2018-03-19,en,na|,na,0.0,na,AU,0.0,0,3,1,en,Collection
0.6,0.0,0.0,2018-07-05,es,Comedy|,na,0.0,Universidad del País Vasco / Euskal Herriko Unibertsitatea,ES,0.0,3,7,3,int,Collection
1.8559999999999999,0.0,0.0,2018-11-30,en,Drama|,na,23000.0,na,US,0.0,4,11,4,en,Collection
0.6,0.0,0.0,2018-04-14,en,Documentary|,na,0.0,BBC,GB,0.0,5,4,2,en,Collection
0.6,0.0,0.0,2018-08-18,ru,Drama|,na,0.0,na,RU,0.0,5,8,3,int,Collection
1.849,0.0,0.0,2018-07-10,it,Comedy|,na,0.0,Fair Play  Films,IT,0.0,1,7,3,int,Collection
1.1159999999999999,0.0,0.0,2018-04-25,ms,Drama|,na,0.0,na,na,0.0,2,4,2,int,Collection
0.64,0.0,0.0,2018-11-01,en,Drama|,na,0.0,na,FR,0.0,3,11,4,en,Collection
0.63,0.0,0.0,2018-11-22,en,na|,na,0.0,na,na,0.0,3,11,4,en,Collection
0.6,0.0,0.0,2018-07-05,es,na|,na,0.0,na,na,0.0,3,7,3,int,Collection
0.6,0.0,0.0,2018-07-05,en,na|,na,0.0,na,na,0.0,3,7,3,en,Collection
0.6,0.0,0.0,2018-05-04,en,na|,na,0.0,na,LK,0.0,4,5,2,en,Collection
0.6,0.0,0.0,2018-11-09,fa,na|,na,0.0,na,IR,0.0,4,11,4,int,Collection
0.6,0.0,0.0,2018-11-08,fa,Drama|Family|,na,0.0,na,na,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-06-07,fa,Horror|,na,0.0,na,na,0.0,3,6,2,int,Collection
0.6,0.0,0.0,2018-03-16,gu,Action|Thriller|Mystery|,na,0.0,na,na,0.0,4,3,1,int,Collection
0.6,0.0,0.0,2018-12-18,zh,na|,na,0.0,na,na,0.0,1,12,4,int,Collection
0.6,0.0,0.0,2018-06-01,en,na|,na,0.0,na,na,0.0,4,6,2,en,Collection
0.866,0.0,0.0,2018-04-07,en,na|,na,0.0,na,na,0.0,5,4,2,en,Collection
0.62,0.0,0.0,2018-01-01,en,Fantasy|Comedy|Science Fiction|Romance|,na,0.0,Jiminy Creative,IL,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-01-17,en,na|,na,0.0,na,na,0.0,2,1,1,en,Collection
0.6,0.0,0.0,2018-10-10,he,Comedy|Family|,na,0.0,na,IL,0.0,2,10,4,int,Collection
0.6,0.0,0.0,2018-07-17,en,Drama|,na,0.0,na,US,0.0,1,7,3,en,Collection
0.6,0.0,0.0,2018-10-13,fr,Drama|,na,0.0,na,FR,0.0,5,10,4,int,Collection
0.6,0.0,0.0,2018-10-12,en,Documentary|Music|,na,0.0,na,GB,0.0,4,10,4,en,Collection
0.6,0.0,0.0,2018-05-17,he,Documentary|,na,0.0,na,IL,0.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-11-15,he,Documentary|,na,0.0,na,IL,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-05-16,en,Documentary|,na,0.0,na,GB,0.0,2,5,2,en,Collection
0.6,0.0,0.0,2018-02-06,it,Animation|Documentary|,na,0.0,na,IT,0.0,1,2,1,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.619,0.0,0.0,2018-06-17,ru,Thriller|,na,0.0,na,na,0.0,6,6,2,int,Collection
0.6,0.0,0.0,2018-03-08,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-12-05,en,Fantasy|Comedy|Music|,na,0.0,na,na,0.0,2,12,4,en,Collection
0.6,0.0,0.0,2018-05-12,ja,na|,na,0.0,na,na,0.0,5,5,2,int,Collection
0.616,0.0,0.0,2018-04-07,en,Drama|Documentary|,na,0.0,na,BR,0.0,5,4,2,en,Collection
0.6,0.0,0.0,2018-01-12,sk,Documentary|,na,0.0,Punkchart films,CZ,0.0,4,1,1,int,Collection
0.6,0.0,0.0,2018-11-22,de,Drama|Comedy|,na,0.0,Opak GbR,DE,0.0,3,11,4,int,Collection
0.63,0.0,0.0,2018-12-01,tl,Drama|History|,na,0.0,Alab View Pictures,na,0.0,5,12,4,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,na,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-09-13,zh,Action|,na,0.0,na,na,0.0,3,9,3,int,Collection
0.6,0.0,0.0,2018-03-08,ru,Romance|,na,0.0,Red Pepper Film,RU,0.0,3,3,1,int,Collection
0.6,0.0,0.0,2018-03-08,ru,Drama|,na,0.0,Red Pepper Film,RU,0.0,3,3,1,int,Collection
0.6,0.0,0.0,2018-10-01,en,Comedy|,na,0.0,Spirit Entertainment Limited,GB,0.0,0,10,4,en,Collection
0.6,0.0,0.0,2018-04-14,en,Documentary|,na,0.0,White Whale Pictures,US,0.0,5,4,2,en,Collection
2.454,0.0,0.0,2018-01-01,en,Drama|,na,0.0,Stockholms dramatiska högskola,SE,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-11-22,pt,Comedy|Documentary|,na,0.0,na,BR,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-01-30,ru,Documentary|,na,0.0,Red Pepper Film,RU,0.0,1,1,1,int,Collection
1.121,0.0,0.0,2018-08-01,en,Comedy|Science Fiction|,I.M.P.S. - The Relentless Collection,0.0,Blacksheep Productions,na,0.0,2,8,3,en,Collection
0.631,0.0,0.0,2018-12-10,en,Documentary|,na,15000.0,na,na,0.0,0,12,4,en,Collection
0.6,0.0,0.0,2018-08-12,en,na|,na,0.0,na,na,0.0,6,8,3,en,Collection
0.6,0.0,0.0,2018-07-13,en,Action|Thriller|,na,4500000.0,Choice Films,US,0.0,4,7,3,en,Collection
0.6,0.0,0.0,2018-01-01,en,Documentary|,na,0.0,Alpha Mind Productions,US,0.0,0,1,1,en,Collection
0.617,0.0,0.0,2018-05-01,fr,Documentary|,na,0.0,na,CA,0.0,1,5,2,int,Collection
0.6,0.0,0.0,2018-10-01,es,Documentary|,na,0.0,na,MX,0.0,0,10,4,int,Collection
0.6,0.0,0.0,2018-02-06,en,Documentary|,na,0.0,na,GB,0.0,1,2,1,en,Collection
0.617,0.0,0.0,2018-05-02,en,Animation|Documentary|,na,0.0,na,ZA,0.0,2,5,2,en,Collection
0.871,0.0,0.0,2018-07-19,en,na|,na,0.0,na,na,0.0,3,7,3,en,Collection
0.868,0.0,0.0,2018-06-07,en,na|,na,0.0,na,MX,0.0,3,6,2,en,Collection
0.6,0.0,0.0,2018-05-08,fr,Documentary|,na,0.0,na,na,0.0,1,5,2,int,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,10.0,na,na,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-05-25,fa,Comedy|Family|,na,0.0,na,na,0.0,4,5,2,int,Collection
0.6,0.0,0.0,2018-04-21,en,na|,na,0.0,na,na,0.0,5,4,2,en,Collection
0.6,0.0,0.0,2018-02-14,fr,Documentary|,na,0.0,na,na,0.0,2,2,1,int,Collection
0.63,0.0,0.0,2018-11-30,ar,Drama|,na,10000.0,Fig Leaf Studios,EG,0.0,4,11,4,int,Collection
0.628,0.0,0.0,2018-10-30,fr,na|,na,0.0,na,DE,0.0,1,10,4,int,Collection
0.6,0.0,0.0,2018-12-03,pt,Documentary|,na,0.0,na,BR,0.0,0,12,4,int,Collection
0.6,0.0,0.0,2018-11-23,zh,na|,na,0.0,na,na,0.0,4,11,4,int,Collection
0.6,0.0,0.0,2018-11-17,pt,Documentary|,na,0.0,Ori Imagem e Som,BR,0.0,5,11,4,int,Collection
0.6,0.0,0.0,2018-12-02,pt,Documentary|,na,0.0,Sublimação Filmes,BR,0.0,6,12,4,int,Collection
0.6,0.0,0.0,2018-01-01,es,Drama|Family|,na,0.0,na,CA,0.0,0,1,1,int,Collection
1.13,0.0,0.0,2018-11-29,jv,na|,na,0.0,na,ID,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-06-22,id,na|,na,0.0,Komunitas Film Kupang,ID,0.0,4,6,2,int,Collection
2.019,0.0,0.0,2018-10-05,fr,na|,na,0.0,na,na,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-03-08,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
0.6,0.0,0.0,2018-03-01,en,na|,na,0.0,na,na,0.0,3,3,1,en,Collection
2.07,0.0,0.0,2018-12-12,en,Documentary|,na,0.0,RadicalMedia,na,0.0,2,12,4,en,Collection
0.6,0.0,0.0,2018-08-03,fr,na|,na,0.0,na,na,0.0,4,8,3,int,Collection
0.6,0.0,0.0,2018-07-26,zh,Drama|,na,0.0,na,CN,0.0,3,7,3,int,Collection
0.6,0.0,0.0,2018-11-05,en,Horror|Comedy|Science Fiction|,na,0.0,na,IT,0.0,0,11,4,en,Collection
0.6,0.0,0.0,2018-10-27,en,na|,na,0.0,na,na,0.0,5,10,4,en,Collection
1.368,0.0,0.0,2018-06-08,ru,Horror|Comedy|,na,0.0,na,na,0.0,4,6,2,int,Collection
0.8740000000000001,0.0,0.0,2018-09-16,fr,Documentary|,na,0.0,na,na,0.0,6,9,3,int,Collection
0.6,0.0,0.0,2018-03-09,ja,na|,na,0.0,na,na,0.0,4,3,1,int,Collection
0.6,0.0,0.0,2018-06-25,ro,na|,na,0.0,na,na,0.0,0,6,2,int,Collection
0.6,0.0,0.0,2018-03-26,ru,Comedy|,na,0.0,GITR,RU,0.0,0,3,1,int,Collection
0.6,0.0,0.0,2018-04-09,en,Comedy|TV Movie|,na,0.0,na,US,0.0,0,4,2,en,Collection
1.1179999999999999,0.0,0.0,2018-06-01,ar,na|,na,0.0,na,AE,0.0,4,6,2,int,Collection
0.6,0.0,0.0,2018-06-12,pt,Documentary|,na,0.0,((O))ECO,BR,0.0,1,6,2,int,Collection
0.6,0.0,0.0,2018-11-21,sv,Documentary|,na,0.0,Filmkreatörerna,DE,0.0,2,11,4,int,Collection
0.6,0.0,0.0,2018-02-21,en,na|,na,0.0,na,na,0.0,2,2,1,en,Collection
0.6,0.0,0.0,2018-10-24,en,na|,na,0.0,na,na,0.0,2,10,4,en,Collection
0.627,0.0,0.0,2018-10-24,it,Documentary|,na,0.0,Ventura Film,IT,0.0,2,10,4,int,Collection
0.6,0.0,0.0,2018-06-01,en,Drama|,na,0.0,Storyhouse Productions,GB,0.0,4,6,2,en,Collection
0.867,0.0,0.0,2018-05-03,en,na|,na,0.0,na,na,0.0,3,5,2,en,Collection
0.6,0.0,0.0,2018-09-19,en,Documentary|,na,0.0,na,US,0.0,2,9,3,en,Collection
0.637,0.0,0.0,2018-10-25,vi,Comedy|Thriller|,na,0.0,na,VN,0.0,3,10,4,int,Collection
1.4,0.0,0.0,2018-03-20,fa,Drama|Comedy|Family|War|,na,0.0,I.R.I.B.,IR,0.0,1,3,1,int,Collection
0.6,0.0,0.0,2018-05-24,en,na|,na,0.0,na,na,0.0,3,5,2,en,Collection
0.629,0.0,0.0,2018-11-10,en,na|,na,0.0,na,na,0.0,5,11,4,en,Collection
0.6,0.0,0.0,2018-01-01,es,na|,na,0.0,na,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-09-20,fr,na|,na,0.0,na,DE,0.0,3,9,3,int,Collection
0.6,0.0,0.0,2018-10-02,es,Documentary|,na,0.0,na,na,0.0,1,10,4,int,Collection
0.6,0.0,0.0,2018-06-23,fr,Documentary|,na,0.0,na,na,0.0,5,6,2,int,Collection
0.6,0.0,0.0,2018-08-29,fr,Documentary|,na,0.0,na,na,0.0,2,8,3,int,Collection
0.6,0.0,0.0,2018-12-20,fr,Documentary|,na,0.0,na,na,0.0,3,12,4,int,Collection
0.6,0.0,0.0,2018-06-14,fr,Documentary|,na,0.0,na,na,0.0,3,6,2,int,Collection
0.614,0.0,0.0,2018-02-22,fr,Documentary|,na,0.0,na,na,0.0,3,2,1,int,Collection
0.625,0.0,0.0,2018-09-23,fr,Documentary|,na,0.0,na,na,0.0,6,9,3,int,Collection
0.6,0.0,0.0,2018-04-15,fr,Documentary|,na,0.0,na,na,0.0,6,4,2,int,Collection
0.6,0.0,0.0,2018-06-25,ro,na|,na,0.0,na,na,0.0,0,6,2,int,Collection
0.6,0.0,0.0,2018-09-04,fr,Documentary|,na,0.0,na,na,0.0,1,9,3,int,Collection
0.6,0.0,0.0,2018-10-19,en,Science Fiction|,na,0.0,na,na,0.0,4,10,4,en,Collection
0.631,0.0,0.0,2018-12-03,en,Drama|Science Fiction|Family|,na,0.0,DUST,US,0.0,0,12,4,en,Collection
0.6,0.0,0.0,2018-10-18,en,na|,na,0.0,na,na,0.0,3,10,4,en,Collection
0.6,0.0,0.0,2018-06-01,en,na|,na,0.0,na,BR,0.0,4,6,2,en,Collection
0.6,0.0,0.0,2018-10-26,de,Music|,na,0.0,Columbia,DE,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-10-24,ar,na|,na,0.0,na,na,0.0,2,10,4,int,Collection
0.867,0.0,0.0,2018-05-03,cs,Animation|,na,0.0,Fakulta designu a umění Ladislava Sutnara,CZ,0.0,3,5,2,int,Collection
0.6,0.0,0.0,2018-03-14,fr,Documentary|,na,0.0,na,na,0.0,2,3,1,int,Collection
0.6,0.0,0.0,2018-08-05,it,Drama|,na,0.0,Cinemadamare,IT,0.0,6,8,3,int,Collection
1.119,0.0,0.0,2018-06-13,fr,Documentary|,na,0.0,na,na,0.0,2,6,2,int,Collection
0.6,0.0,0.0,2018-11-01,en,na|,na,0.0,na,na,0.0,3,11,4,en,Collection
0.6,0.0,0.0,2018-09-07,lt,na|,na,0.0,na,na,0.0,4,9,3,int,Collection
0.6,0.0,0.0,2018-08-31,en,na|,na,0.0,na,na,0.0,4,8,3,en,Collection
0.6,0.0,0.0,2018-09-03,en,na|,na,0.0,na,na,0.0,0,9,3,en,Collection
0.6,0.0,0.0,2018-07-07,en,na|,na,0.0,na,na,0.0,5,7,3,en,Collection
0.6,0.0,0.0,2018-10-25,en,na|,na,0.0,na,na,0.0,3,10,4,en,Collection
0.6,0.0,0.0,2018-09-04,en,na|,na,0.0,na,na,0.0,1,9,3,en,Collection
0.6,0.0,0.0,2018-09-20,en,na|,na,0.0,na,na,0.0,3,9,3,en,Collection
0.871,0.0,0.0,2018-07-27,en,na|,na,0.0,na,na,0.0,4,7,3,en,Collection
0.6,0.0,0.0,2018-12-30,zh,Adventure|Animation|,na,0.0,na,na,0.0,6,12,4,int,Collection
0.6,0.0,0.0,2018-06-06,en,Documentary|,na,0.0,na,AT,0.0,2,6,2,en,Collection
0.6,0.0,0.0,2018-01-01,fr,Documentary|,na,0.0,ARTE,na,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-08-02,ru,Drama|Thriller|,na,0.0,na,na,0.0,3,8,3,int,Collection
0.6,0.0,0.0,2018-07-27,it,Drama|,na,0.0,Cinemadamare,IT,0.0,4,7,3,int,Collection
0.6,0.0,0.0,2018-09-04,fr,Documentary|,na,0.0,na,na,0.0,1,9,3,int,Collection
0.6,0.0,0.0,2018-11-08,es,na|,na,0.0,na,JP,0.0,3,11,4,int,Collection
0.6,0.0,0.0,2018-11-19,en,Drama|,na,0.0,Cthulhu Films Limited,GB,0.0,0,11,4,en,Collection
0.6,0.0,0.0,2018-01-05,gu,Drama|Romance|,na,0.0,na,na,0.0,4,1,1,int,Collection
0.6,0.0,0.0,2018-10-30,en,na|,na,0.0,na,na,0.0,1,10,4,en,Collection
0.6,0.0,0.0,2018-01-04,en,Science Fiction|,na,50.0,na,na,0.0,3,1,1,en,Collection
0.6,0.0,0.0,2018-12-07,ta,Drama|,na,0.0,na,IN,0.0,4,12,4,int,Collection
0.6,0.0,0.0,2018-12-12,zh,Drama|History|,na,0.0,na,CN,0.0,2,12,4,int,Collection
0.67,0.0,0.0,2018-01-25,am,na|,na,0.0,na,LB,0.0,3,1,1,int,Collection
0.6,0.0,0.0,2018-02-01,en,na|,na,0.0,na,na,0.0,3,2,1,en,Collection
0.6,0.0,0.0,2018-06-10,es,Drama|,na,0.0,na,PE,0.0,6,6,2,int,Collection
0.6,0.0,0.0,2018-08-13,ka,Drama|Documentary|,na,0.0,LuFilms,FR,0.0,0,8,3,int,Collection
0.6,0.0,0.0,2018-07-14,zh,Comedy|,na,0.0,na,CN,0.0,5,7,3,int,Collection
0.6,0.0,0.0,2018-01-31,ar,na|,na,0.0,na,na,0.0,2,1,1,int,Collection
0.631,0.0,0.0,2018-12-08,en,na|,na,0.0,na,na,0.0,5,12,4,en,Collection
0.6,0.0,0.0,2018-01-01,bg,Animation|,na,0.0,na,BG,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-11-17,ko,Documentary|,na,0.0,na,FR,0.0,5,11,4,int,Collection
0.6,0.0,0.0,2018-01-27,sv,Documentary|,na,0.0,na,SE,0.0,5,1,1,int,Collection
0.6,0.0,0.0,2018-11-12,es,na|,na,0.0,na,AR,0.0,0,11,4,int,Collection
0.6,0.0,0.0,2018-10-26,pt,Documentary|,na,0.0,Di Maio arte.,BR,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-02-20,en,Documentary|,na,0.0,na,na,0.0,1,2,1,en,Collection
0.6,0.0,0.0,2018-06-06,en,Documentary|,na,0.0,BBC,na,0.0,2,6,2,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,PE,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,PE,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-10-07,en,na|,na,0.0,na,na,0.0,6,10,4,en,Collection
0.6,0.0,0.0,2018-01-24,zh,Drama|,na,0.0,Spætt Film,NO,0.0,2,1,1,int,Collection
0.6,0.0,0.0,2018-01-01,en,Documentary|,na,0.0,na,GB,0.0,0,1,1,en,Collection
0.862,0.0,0.0,2018-01-01,en,na|,na,0.0,na,ES,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-01-01,en,na|,na,0.0,na,ES,0.0,0,1,1,en,Collection
0.639,0.0,0.0,2018-10-28,en,na|,na,0.0,na,na,0.0,6,10,4,en,Collection
0.6,0.0,0.0,2018-11-15,en,Documentary|,na,0.0,Aya Arts and Media,IN,0.0,3,11,4,en,Collection
0.6,0.0,0.0,2018-12-05,fr,Documentary|,na,0.0,Le Cinquième Rêve,na,0.0,2,12,4,int,Collection
0.6,0.0,0.0,2018-06-16,xx,Documentary|Music|,na,0.0,na,na,0.0,5,6,2,int,Collection
0.6,0.0,0.0,2018-11-08,en,Drama|Drama|,na,0.0,High Note Films,CA,0.0,3,11,4,en,Collection
0.6,0.0,0.0,2018-06-02,ko,Documentary|,na,0.0,na,na,0.0,5,6,2,int,Collection
0.6,0.0,0.0,2018-11-20,en,na|,na,0.0,na,na,0.0,1,11,4,en,Collection
0.619,0.0,0.0,2018-06-20,en,na|,na,0.0,na,na,0.0,2,6,2,en,Collection
1.119,0.0,0.0,2018-06-10,ro,Drama|Comedy|,na,0.0,na,RO,0.0,6,6,2,int,Collection
0.6,0.0,0.0,2018-05-30,ro,Crime|,na,0.0,na,RO,0.0,2,5,2,int,Collection
0.6409999999999999,0.0,0.0,2018-11-10,en,Drama|,na,0.0,na,na,0.0,5,11,4,en,Collection
1.1179999999999999,0.0,0.0,2018-05-22,en,na|,na,0.0,na,na,0.0,1,5,2,en,Collection
0.617,0.0,0.0,2018-05-01,en,Documentary|,na,0.0,na,CA,0.0,1,5,2,en,Collection
0.6,0.0,0.0,2018-07-20,en,Drama|,na,0.0,na,na,0.0,4,7,3,en,Collection
0.6,0.0,0.0,2018-12-12,en,na|,na,50.0,na,na,0.0,2,12,4,en,Collection
0.6,0.0,0.0,2018-11-18,en,Fantasy|,na,15.0,na,na,0.0,6,11,4,en,Collection
0.6,0.0,0.0,2018-03-02,en,Fantasy|,na,10.0,na,na,0.0,4,3,1,en,Collection
0.6,0.0,0.0,2018-10-21,nl,na|,na,0.0,na,na,0.0,6,10,4,int,Collection
0.621,0.0,0.0,2018-01-01,en,Documentary|,na,0.0,TVF International,DE,0.0,0,1,1,en,Collection
0.6,0.0,0.0,2018-05-09,bn,Horror|Thriller|,na,0.0,na,na,0.0,2,5,2,int,Collection
0.6,0.0,0.0,2018-11-14,en,na|,na,0.0,na,na,0.0,2,11,4,en,Collection
0.6,0.0,0.0,2018-07-04,en,na|,na,0.0,na,na,0.0,2,7,3,en,Collection
0.6,0.0,0.0,2018-10-25,en,na|,na,0.0,na,na,0.0,3,10,4,en,Collection
0.6,0.0,0.0,2018-08-25,en,na|,na,0.0,na,na,0.0,5,8,3,en,Collection
0.6,0.0,0.0,2018-04-06,en,na|,na,0.0,na,na,0.0,4,4,2,en,Collection
0.6,0.0,0.0,2018-04-17,en,na|,na,0.0,na,na,0.0,1,4,2,en,Collection
0.679,0.0,0.0,2018-11-27,en,Documentary|,na,0.0,na,US,0.0,1,11,4,en,Collection
0.6,0.0,0.0,2018-04-01,en,Fantasy|Drama|,na,0.0,na,AU,0.0,6,4,2,en,Collection
0.6,0.0,0.0,2018-03-08,en,na|,na,0.0,na,CA,0.0,3,3,1,en,Collection
0.62,0.0,0.0,2018-07-18,en,Documentary|,na,0.0,na,IN,0.0,2,7,3,en,Collection
0.6,0.0,0.0,2018-09-18,xx,Drama|Music|,na,0.0,na,US,0.0,1,9,3,int,Collection
0.6,0.0,0.0,2018-07-28,ne,Documentary|,na,0.0,na,NP,0.0,5,7,3,int,Collection
0.6,0.0,0.0,2018-06-18,en,Animation|,na,0.0,na,na,0.0,0,6,2,en,Collection
0.6,0.0,0.0,2018-06-09,en,Western|Romance|,na,0.0,na,US,0.0,5,6,2,en,Collection
0.633,0.0,0.0,2018-12-25,en,Comedy|Western|,na,0.0,Gyro Studios,US,0.0,1,12,4,en,Collection
0.618,0.0,0.0,2018-05-20,en,Animation|Western|,na,0.0,na,US,0.0,6,5,2,en,Collection
1.121,0.0,0.0,2018-07-31,en,Drama|Action|Western|,na,0.0,Forerunner Films,US,0.0,1,7,3,en,Collection
0.6,0.0,0.0,2018-01-01,sv,Drama|,na,0.0,Stockholms dramatiska högskola,SE,0.0,0,1,1,int,Collection
0.6,0.0,0.0,2018-10-08,es,Drama|Comedy|,na,0.0,na,na,0.0,0,10,4,int,Collection
0.626,0.0,0.0,2018-10-04,en,Comedy|,na,0.0,na,CA,0.0,3,10,4,en,Collection
0.879,0.0,0.0,2018-11-16,en,Music|,na,0.0,na,na,0.0,4,11,4,en,Collection
0.6,0.0,0.0,2018-02-20,en,Documentary|,na,0.0,"The Florida Project 2016, LLC",US,0.0,1,2,1,en,Collection
0.631,0.0,0.0,2018-12-04,en,Documentary|,na,0.0,BBC Studios,GB,0.0,1,12,4,en,Collection
0.6,0.0,0.0,2018-04-21,en,na|,na,0.0,na,US,0.0,5,4,2,en,Collection
0.8759999999999999,0.0,0.0,2018-10-13,en,Family|,na,10000.0,Flying Dragon Productions,na,0.0,5,10,4,en,Collection
0.6729999999999999,0.0,0.0,2018-09-20,en,na|,na,0.0,na,na,0.0,3,9,3,en,Collection
1.3880000000000001,0.0,0.0,2018-10-25,en,Documentary|,na,0.0,Ballyhoo Motion Pictures,GB,0.0,3,10,4,en,Collection
0.6,0.0,0.0,2018-10-25,en,Documentary|,na,0.0,Ballyhoo Motion Pictures,GB,0.0,3,10,4,en,Collection
0.6,0.0,0.0,2018-11-26,en,Documentary|,na,0.0,Ballyhoo Motion Pictures,US,0.0,0,11,4,en,Collection
0.6,0.0,0.0,2018-10-26,en,Documentary|,na,0.0,Ballyhoo Motion Pictures,GB,0.0,4,10,4,en,Collection
0.6,0.0,0.0,2018-11-13,pt,Drama|,na,0.0,Beija Flor Filmes,BR,0.0,1,11,4,int,Collection
0.6,0.0,0.0,2018-10-19,ko,Fantasy|Animation|,na,0.0,na,KR,0.0,4,10,4,int,Collection
0.6,0.0,0.0,2018-05-30,en,na|,na,0.0,na,na,0.0,2,5,2,en,Collection
